,Date,Day_of_Week,Time_Slot,Route_ID,Route_Name,Bus_ID,Driver_ID,Bus_Type,Total_Seats,Seats_Booked,Occupancy_Rate (%),Ticket_Price,Revenue_Per_Trip,Fuel_Consumption_Liters,Fuel_Efficiency_KMPL,Maintenance_Status,Last_Service_Date,Breakdown_Incidents,Disruption_Likelihood,Risk_Score,Delay_Probability,Expense_Per_Trip,Profit_Per_Trip,Weather,Festival_Season,Holiday,Special_Event,Avg_Travel_Time (mins),Delay_Mins,Start_Desitination,End_Destination,Distance_KM
3275,03-02-2024,Saturday,Afternoon,464,Vadodara-Surat,GJ05-AC-106,D279,Sleeper,40,31,77.5,150,4650,6.73,5.57,Needs Repair,15-04-2024,3,0.14,Medium,0.7,3584,1066,Clear,0,0,IPL Match,253,30,Vadodara,Surat,249
3276,16-05-2024,Thursday,Night,426,Vadodara-Surat,GJ01-Express-332,D357,AC,60,56,93.33,250,14000,10.15,5.17,Good,07-04-2024,0,0.82,Medium,0.32,4673,9327,Clear,0,0,Navratri,291,1,Vadodara,Surat,105
3277,22-03-2024,Friday,Night,268,Surat-Rajkot,GJ06-AC-333,D458,Express,60,23,38.33,200,4600,8.13,5.38,Needs Repair,03-01-2024,1,0.22,High,0.56,5663,-1063,Foggy,0,1,,240,19,Surat,Rajkot,245
3278,19-05-2024,Sunday,Night,225,Vadodara-Surat,GJ08-AC-287,D213,Sleeper,50,46,92,300,13800,10.21,5.56,Needs Repair,27-02-2024,1,0.71,Low,0.46,6879,6921,Rainy,0,0,,234,25,Vadodara,Surat,84
3279,16-05-2024,Thursday,Afternoon,123,Gandhinagar-Bhavnagar,GJ09-Non-AC-137,D302,Express,40,35,87.5,150,5250,9.11,5.92,Good,21-02-2024,1,0.77,Medium,0.72,4752,498,Clear,1,0,,192,17,Gandhinagar,Bhavnagar,172
3280,25-04-2024,Thursday,Morning,292,Ahmedabad-Vadodara,GJ05-Non-AC-340,D126,AC,40,57,142.5,200,11400,9.66,4.45,Needs Repair,17-05-2024,3,0.39,Low,0.23,4885,6515,Rainy,1,1,,127,6,Ahmedabad,Vadodara,180
3281,23-02-2024,Friday,Night,162,Gandhinagar-Bhavnagar,GJ06-Express-257,D254,AC,50,52,104,300,15600,9.21,5.66,Needs Repair,26-05-2024,1,0.31,Medium,0.48,6573,9027,Clear,1,0,Festival Season,171,5,Gandhinagar,Bhavnagar,153
3282,10-04-2024,Wednesday,Afternoon,277,Surat-Rajkot,GJ05-AC-201,D500,Express,60,45,75,300,13500,6.92,5.67,Good,16-06-2024,1,0.48,High,0.36,6182,7318,Rainy,1,0,,149,23,Surat,Rajkot,56
3283,20-02-2024,Tuesday,Morning,153,Ahmedabad-Vadodara,GJ08-AC-255,D186,AC,40,29,72.5,250,7250,7.51,5.58,Needs Repair,05-01-2024,2,0.47,Low,0.45,3359,3891,Rainy,1,0,Navratri,145,16,Ahmedabad,Vadodara,76
3284,22-03-2024,Friday,Morning,391,Surat-Rajkot,GJ09-Express-127,D368,Express,40,30,75,250,7500,7.95,4.2,Good,15-01-2024,1,0.59,Low,0.49,6315,1185,Rainy,1,0,IPL Match,243,15,Surat,Rajkot,50
3285,17-05-2024,Friday,Morning,448,Vadodara-Surat,GJ06-Sleeper-115,D133,AC,60,45,75,250,11250,8.36,4.59,Good,11-02-2024,2,0.65,Medium,0.19,5733,5517,Rainy,0,0,Navratri,236,25,Vadodara,Surat,248
3286,02-02-2024,Friday,Night,421,Gandhinagar-Bhavnagar,GJ01-AC-137,D159,AC,40,28,70,300,8400,8.82,4.18,Needs Repair,11-03-2024,1,0.69,Medium,0.3,3644,4756,Clear,1,0,IPL Match,229,5,Gandhinagar,Bhavnagar,221
3287,22-02-2024,Thursday,Afternoon,229,Vadodara-Surat,GJ06-AC-343,D206,Sleeper,40,33,82.5,250,8250,7.04,5.59,Good,11-04-2024,3,0.53,Medium,0.48,5392,2858,Clear,0,1,Navratri,259,0,Vadodara,Surat,136
3288,07-06-2024,Friday,Morning,435,Gandhinagar-Bhavnagar,GJ07-AC-254,D449,Non-AC,60,40,66.67,150,6000,7.52,4.33,Needs Repair,12-04-2024,3,0.68,Medium,0.2,3257,2743,Clear,1,1,Festival Season,135,26,Gandhinagar,Bhavnagar,90
3289,16-01-2024,Tuesday,Afternoon,455,Vadodara-Surat,GJ07-Non-AC-344,D382,Express,50,44,88,300,13200,7.57,5.09,Needs Repair,22-03-2024,2,0.19,Low,0.27,6786,6414,Rainy,0,0,Festival Season,153,29,Vadodara,Surat,172
3290,09-01-2024,Tuesday,Night,288,Ahmedabad-Vadodara,GJ02-Non-AC-180,D410,Non-AC,40,40,100,250,10000,9.43,5.61,Good,27-04-2024,3,0.38,Low,0.23,6902,3098,Foggy,0,0,Festival Season,150,10,Ahmedabad,Vadodara,124
3291,18-01-2024,Thursday,Night,410,Gandhinagar-Bhavnagar,GJ04-Non-AC-326,D240,Non-AC,60,25,41.67,300,7500,7.45,5.46,Good,03-06-2024,1,0.48,Low,0.55,5506,1994,Clear,1,1,Navratri,158,17,Gandhinagar,Bhavnagar,91
3292,10-04-2024,Wednesday,Afternoon,359,Vadodara-Surat,GJ08-Express-435,D242,Express,60,46,76.67,200,9200,8.92,4.02,Needs Repair,08-06-2024,3,0.49,Low,0.43,4742,4458,Foggy,1,0,IPL Match,297,0,Vadodara,Surat,166
3293,25-06-2024,Tuesday,Afternoon,210,Gandhinagar-Bhavnagar,GJ02-Sleeper-289,D441,Sleeper,50,26,52,200,5200,9.38,4.95,Needs Repair,25-04-2024,1,0.67,High,0.69,6225,-1025,Rainy,0,0,Festival Season,225,22,Gandhinagar,Bhavnagar,210
3294,30-05-2024,Thursday,Morning,342,Gandhinagar-Bhavnagar,GJ03-Non-AC-231,D177,Non-AC,50,33,66,150,4950,7.43,4.13,Good,03-01-2024,1,0.79,Medium,0.76,6129,-1179,Foggy,1,0,Navratri,194,1,Gandhinagar,Bhavnagar,227
3295,03-02-2024,Saturday,Morning,321,Ahmedabad-Vadodara,GJ09-Non-AC-482,D322,Express,50,28,56,150,4200,10.27,4.41,Needs Repair,27-05-2024,3,0.14,Low,0.46,3307,893,Clear,1,0,Festival Season,242,27,Ahmedabad,Vadodara,112
3296,17-03-2024,Sunday,Morning,128,Ahmedabad-Vadodara,GJ06-Non-AC-188,D234,AC,50,25,50,150,3750,8.18,5.48,Needs Repair,12-02-2024,2,0.13,Low,0.11,6013,-2263,Clear,1,0,,266,1,Ahmedabad,Vadodara,214
3297,30-03-2024,Saturday,Night,183,Vadodara-Surat,GJ02-Sleeper-281,D183,AC,50,40,80,250,10000,9.89,5.47,Good,30-04-2024,3,0.3,Low,0.62,4182,5818,Rainy,0,0,Festival Season,152,9,Vadodara,Surat,236
3298,02-02-2024,Friday,Afternoon,459,Surat-Rajkot,GJ01-AC-220,D343,Sleeper,50,29,58,200,5800,8.71,5.35,Good,30-04-2024,0,0.4,Low,0.69,6845,-1045,Foggy,1,1,,263,21,Surat,Rajkot,176
3299,22-03-2024,Friday,Night,392,Gandhinagar-Bhavnagar,GJ02-Express-230,D163,AC,60,28,46.67,200,5600,6.54,4.1,Good,02-01-2024,1,0.66,Medium,0.54,4014,1586,Foggy,0,1,,206,4,Gandhinagar,Bhavnagar,225
3300,06-06-2024,Thursday,Morning,301,Gandhinagar-Bhavnagar,GJ09-Sleeper-202,D480,Non-AC,50,42,84,300,12600,10.01,5.87,Good,31-03-2024,0,0.13,Low,0.21,3742,8858,Foggy,0,1,Navratri,202,8,Gandhinagar,Bhavnagar,182
3301,21-02-2024,Wednesday,Night,463,Ahmedabad-Vadodara,GJ07-Sleeper-335,D304,Express,50,36,72,150,5400,9.76,4.92,Good,16-06-2024,1,0.19,Medium,0.7,3540,1860,Clear,1,1,Navratri,229,20,Ahmedabad,Vadodara,97
3302,09-04-2024,Tuesday,Afternoon,156,Vadodara-Surat,GJ08-Express-311,D344,Non-AC,60,60,100,250,15000,8.3,5.68,Needs Repair,10-04-2024,2,0.89,High,0.32,4881,10119,Clear,0,0,,196,8,Vadodara,Surat,52
3303,24-06-2024,Monday,Morning,353,Surat-Rajkot,GJ05-Express-247,D285,Non-AC,50,56,112,150,8400,8.42,5.29,Needs Repair,03-02-2024,0,0.34,Medium,0.25,5100,3300,Clear,0,1,Navratri,162,1,Surat,Rajkot,165
3304,17-01-2024,Wednesday,Afternoon,460,Vadodara-Surat,GJ04-Sleeper-183,D308,AC,40,25,62.5,300,7500,8.95,4.55,Needs Repair,18-02-2024,2,0.8,Low,0.69,5042,2458,Foggy,0,1,,147,18,Vadodara,Surat,224
3305,20-02-2024,Tuesday,Afternoon,174,Surat-Rajkot,GJ09-Express-230,D320,Non-AC,50,22,44,300,6600,8.31,5.33,Good,18-03-2024,0,0.31,Low,0.27,3152,3448,Clear,1,0,Navratri,123,13,Surat,Rajkot,239
3306,20-06-2024,Thursday,Morning,491,Surat-Rajkot,GJ05-AC-433,D382,Sleeper,60,54,90,300,16200,8.56,4.56,Needs Repair,06-01-2024,0,0.88,Low,0.42,3410,12790,Foggy,0,1,,276,10,Surat,Rajkot,148
3307,18-04-2024,Thursday,Morning,262,Surat-Rajkot,GJ04-Express-220,D351,Non-AC,60,54,90,150,8100,6.54,4.93,Good,29-04-2024,2,0.36,Low,0.37,6540,1560,Foggy,1,0,,227,2,Surat,Rajkot,165
3308,03-06-2024,Monday,Morning,117,Vadodara-Surat,GJ09-Express-415,D269,Non-AC,50,43,86,200,8600,8.94,4.64,Needs Repair,07-03-2024,2,0.25,High,0.63,3564,5036,Foggy,0,1,,283,24,Vadodara,Surat,63
3309,11-02-2024,Sunday,Afternoon,143,Surat-Rajkot,GJ08-Sleeper-134,D387,Non-AC,60,58,96.67,250,14500,9.68,5.4,Needs Repair,07-01-2024,3,0.28,Low,0.38,3680,10820,Rainy,0,1,Festival Season,161,6,Surat,Rajkot,240
3310,05-04-2024,Friday,Morning,267,Ahmedabad-Vadodara,GJ06-Express-144,D250,Express,60,58,96.67,150,8700,7.58,5.86,Needs Repair,04-06-2024,0,0.34,High,0.22,3702,4998,Rainy,0,0,,175,6,Ahmedabad,Vadodara,161
3311,08-03-2024,Friday,Night,180,Gandhinagar-Bhavnagar,GJ05-Non-AC-378,D492,Non-AC,60,39,65,250,9750,6.88,4.02,Needs Repair,28-03-2024,2,0.17,Medium,0.76,3830,5920,Foggy,0,0,Navratri,149,1,Gandhinagar,Bhavnagar,110
3312,26-06-2024,Wednesday,Afternoon,325,Ahmedabad-Vadodara,GJ01-AC-332,D167,AC,50,30,60,150,4500,7.02,5.74,Good,03-03-2024,3,0.42,High,0.13,3167,1333,Clear,1,1,,212,4,Ahmedabad,Vadodara,208
3313,15-02-2024,Thursday,Afternoon,434,Ahmedabad-Vadodara,GJ06-AC-145,D340,Express,50,43,86,300,12900,9.91,5.91,Needs Repair,03-02-2024,0,0.49,Medium,0.38,5682,7218,Rainy,1,0,IPL Match,163,8,Ahmedabad,Vadodara,144
3314,29-05-2024,Wednesday,Night,244,Vadodara-Surat,GJ05-Express-344,D466,Express,50,33,66,250,8250,8.57,5.78,Good,20-01-2024,3,0.37,Low,0.35,5061,3189,Rainy,1,0,Navratri,183,25,Vadodara,Surat,66
3315,14-01-2024,Sunday,Morning,391,Ahmedabad-Vadodara,GJ03-AC-273,D178,AC,40,39,97.5,300,11700,7.71,5.21,Needs Repair,05-03-2024,2,0.25,Low,0.55,3508,8192,Rainy,0,0,,191,20,Ahmedabad,Vadodara,173
3316,22-02-2024,Thursday,Morning,450,Gandhinagar-Bhavnagar,GJ02-Sleeper-107,D336,AC,60,39,65,300,11700,7.25,5.31,Good,10-03-2024,2,0.55,Medium,0.65,6694,5006,Foggy,0,1,Festival Season,120,0,Gandhinagar,Bhavnagar,73
3317,19-03-2024,Tuesday,Afternoon,168,Vadodara-Surat,GJ07-Non-AC-398,D319,Non-AC,50,60,120,200,12000,7.6,4,Needs Repair,18-01-2024,1,0.7,High,0.74,3868,8132,Clear,1,0,IPL Match,185,6,Vadodara,Surat,165
3318,25-03-2024,Monday,Morning,308,Surat-Rajkot,GJ01-Sleeper-164,D213,Express,40,47,117.5,250,11750,9.79,5.72,Good,06-04-2024,2,0.72,Medium,0.54,6260,5490,Rainy,0,0,Navratri,240,29,Surat,Rajkot,200
3319,03-04-2024,Wednesday,Afternoon,419,Surat-Rajkot,GJ06-Express-387,D417,AC,60,24,40,300,7200,7.08,5.96,Needs Repair,15-03-2024,1,0.41,Low,0.45,5051,2149,Foggy,1,0,Navratri,237,10,Surat,Rajkot,131
3320,12-03-2024,Tuesday,Afternoon,328,Vadodara-Surat,GJ06-AC-373,D136,AC,50,53,106,150,7950,7.91,4.8,Needs Repair,29-05-2024,2,0.51,Medium,0.57,4474,3476,Clear,1,0,Festival Season,206,11,Vadodara,Surat,99
3321,08-01-2024,Monday,Morning,479,Vadodara-Surat,GJ04-Non-AC-151,D435,Sleeper,50,23,46,250,5750,7.53,4.11,Good,01-04-2024,1,0.49,Medium,0.4,4603,1147,Foggy,0,1,Festival Season,134,12,Vadodara,Surat,128
3322,06-06-2024,Thursday,Night,308,Ahmedabad-Vadodara,GJ09-AC-306,D154,Express,40,34,85,200,6800,7.86,5.95,Needs Repair,19-03-2024,1,0.42,Medium,0.74,6905,-105,Rainy,0,1,,120,10,Ahmedabad,Vadodara,128
3323,13-01-2024,Saturday,Night,426,Gandhinagar-Bhavnagar,GJ09-AC-417,D344,Express,50,37,74,250,9250,8.9,5.51,Needs Repair,03-04-2024,2,0.39,High,0.75,5336,3914,Clear,1,1,IPL Match,174,9,Gandhinagar,Bhavnagar,119
3324,06-06-2024,Thursday,Afternoon,464,Vadodara-Surat,GJ04-Express-292,D328,Non-AC,60,46,76.67,200,9200,9.85,4.83,Needs Repair,19-01-2024,0,0.84,High,0.44,5115,4085,Clear,1,0,Navratri,286,4,Vadodara,Surat,76
3325,21-04-2024,Sunday,Night,267,Vadodara-Surat,GJ05-Express-471,D414,Non-AC,60,59,98.33,150,8850,8.19,5.99,Good,09-01-2024,2,0.57,Low,0.61,3728,5122,Rainy,0,1,Navratri,195,5,Vadodara,Surat,64
3326,10-04-2024,Wednesday,Night,104,Vadodara-Surat,GJ06-Sleeper-319,D474,Non-AC,50,27,54,200,5400,9.14,4.6,Needs Repair,19-03-2024,3,0.34,Medium,0.52,6078,-678,Clear,0,0,Festival Season,160,0,Vadodara,Surat,99
3327,15-04-2024,Monday,Night,453,Surat-Rajkot,GJ08-Sleeper-449,D407,Non-AC,40,48,120,200,9600,6.95,4.16,Good,01-04-2024,0,0.35,Medium,0.39,6266,3334,Clear,0,0,Navratri,232,2,Surat,Rajkot,85
3328,10-06-2024,Monday,Morning,366,Vadodara-Surat,GJ06-Express-189,D335,Non-AC,40,34,85,250,8500,10.48,4.55,Good,14-03-2024,1,0.64,Low,0.43,3166,5334,Foggy,1,0,IPL Match,152,29,Vadodara,Surat,57
3329,20-03-2024,Wednesday,Morning,314,Gandhinagar-Bhavnagar,GJ07-Sleeper-320,D484,Non-AC,40,58,145,150,8700,8.45,5.18,Good,10-02-2024,0,0.52,Medium,0.47,4091,4609,Rainy,1,1,Festival Season,215,29,Gandhinagar,Bhavnagar,128
3330,09-03-2024,Saturday,Afternoon,496,Gandhinagar-Bhavnagar,GJ09-Express-437,D471,Non-AC,60,37,61.67,200,7400,10.15,4.52,Needs Repair,15-02-2024,2,0.18,High,0.33,6556,844,Rainy,1,1,Navratri,177,6,Gandhinagar,Bhavnagar,180
3331,21-04-2024,Sunday,Morning,188,Ahmedabad-Vadodara,GJ06-Express-271,D361,Express,50,55,110,250,13750,9.45,5.34,Needs Repair,02-01-2024,1,0.65,High,0.58,6747,7003,Foggy,0,0,Navratri,147,23,Ahmedabad,Vadodara,239
3332,04-05-2024,Saturday,Afternoon,123,Ahmedabad-Vadodara,GJ02-Sleeper-470,D447,Non-AC,60,42,70,250,10500,7.24,5.28,Needs Repair,04-02-2024,0,0.39,Medium,0.5,6447,4053,Foggy,0,1,IPL Match,256,16,Ahmedabad,Vadodara,96
3333,02-01-2024,Tuesday,Night,363,Surat-Rajkot,GJ08-Non-AC-342,D317,Sleeper,40,23,57.5,150,3450,7.69,4.46,Needs Repair,20-05-2024,2,0.71,Medium,0.5,5836,-2386,Foggy,1,1,Navratri,247,10,Surat,Rajkot,154
3334,13-05-2024,Monday,Afternoon,383,Surat-Rajkot,GJ08-Sleeper-148,D360,AC,40,46,115,200,9200,8.43,4.56,Needs Repair,11-03-2024,0,0.34,High,0.3,5207,3993,Foggy,0,0,Festival Season,192,16,Surat,Rajkot,147
3335,01-02-2024,Thursday,Night,285,Gandhinagar-Bhavnagar,GJ01-Express-213,D177,Non-AC,40,45,112.5,150,6750,10.05,5.68,Good,22-04-2024,2,0.38,Medium,0.6,6750,0,Foggy,1,1,Festival Season,190,29,Gandhinagar,Bhavnagar,145
3336,10-05-2024,Friday,Night,379,Gandhinagar-Bhavnagar,GJ04-Sleeper-409,D385,Express,50,31,62,150,4650,9.5,4.25,Needs Repair,22-01-2024,1,0.27,Medium,0.26,4163,487,Clear,0,1,Festival Season,128,23,Gandhinagar,Bhavnagar,238
3337,16-02-2024,Friday,Afternoon,449,Gandhinagar-Bhavnagar,GJ03-Non-AC-487,D195,Non-AC,50,38,76,250,9500,7.9,5.08,Needs Repair,18-06-2024,0,0.76,Low,0.4,6786,2714,Foggy,1,0,Navratri,186,28,Gandhinagar,Bhavnagar,209
3338,09-06-2024,Sunday,Night,225,Gandhinagar-Bhavnagar,GJ05-AC-386,D484,Sleeper,60,43,71.67,150,6450,7.98,5.14,Needs Repair,29-04-2024,3,0.66,Medium,0.12,6343,107,Rainy,1,0,,236,19,Gandhinagar,Bhavnagar,165
3339,09-01-2024,Tuesday,Night,157,Gandhinagar-Bhavnagar,GJ06-Non-AC-241,D357,Non-AC,50,20,40,200,4000,7.52,5.98,Needs Repair,07-02-2024,0,0.29,Medium,0.34,6152,-2152,Clear,0,0,Navratri,182,3,Gandhinagar,Bhavnagar,62
3340,29-06-2024,Saturday,Morning,276,Ahmedabad-Vadodara,GJ08-Express-369,D288,AC,50,54,108,150,8100,7.41,5.76,Good,20-05-2024,0,0.71,Medium,0.14,4972,3128,Clear,0,1,Navratri,138,13,Ahmedabad,Vadodara,50
3341,03-03-2024,Sunday,Morning,439,Gandhinagar-Bhavnagar,GJ08-AC-351,D356,AC,40,46,115,250,11500,9.86,4.19,Good,14-06-2024,1,0.81,High,0.6,6997,4503,Clear,0,1,Navratri,229,8,Gandhinagar,Bhavnagar,83
3342,05-01-2024,Friday,Morning,269,Vadodara-Surat,GJ01-AC-145,D357,Express,40,39,97.5,150,5850,7.78,5.95,Needs Repair,08-02-2024,0,0.79,High,0.1,4508,1342,Clear,0,0,IPL Match,172,15,Vadodara,Surat,239
3343,07-05-2024,Tuesday,Morning,336,Vadodara-Surat,GJ04-Sleeper-329,D235,Non-AC,60,41,68.33,200,8200,7.8,4.97,Needs Repair,09-05-2024,2,0.22,High,0.31,6517,1683,Rainy,0,0,IPL Match,211,18,Vadodara,Surat,128
3344,25-03-2024,Monday,Morning,308,Ahmedabad-Vadodara,GJ08-Non-AC-142,D396,Sleeper,60,43,71.67,300,12900,10.45,4.76,Needs Repair,14-03-2024,1,0.12,Medium,0.67,3302,9598,Rainy,1,1,IPL Match,287,19,Ahmedabad,Vadodara,127
3345,12-03-2024,Tuesday,Morning,393,Vadodara-Surat,GJ02-Sleeper-412,D470,Sleeper,60,26,43.33,250,6500,8.6,5.71,Good,22-02-2024,2,0.43,High,0.38,3020,3480,Foggy,0,0,IPL Match,171,25,Vadodara,Surat,170
3346,18-02-2024,Sunday,Morning,374,Gandhinagar-Bhavnagar,GJ08-AC-129,D119,Non-AC,40,35,87.5,150,5250,9.48,4.86,Needs Repair,20-01-2024,1,0.29,High,0.77,3359,1891,Clear,1,0,Festival Season,284,0,Gandhinagar,Bhavnagar,142
3347,04-04-2024,Thursday,Morning,499,Ahmedabad-Vadodara,GJ01-AC-126,D199,AC,50,42,84,150,6300,9.99,4.76,Good,09-06-2024,2,0.67,High,0.5,4860,1440,Foggy,1,0,,189,30,Ahmedabad,Vadodara,147
3348,16-05-2024,Thursday,Morning,395,Vadodara-Surat,GJ04-Non-AC-167,D463,Non-AC,40,51,127.5,300,15300,10.47,4.09,Needs Repair,20-04-2024,2,0.8,High,0.32,3199,12101,Rainy,0,1,,293,6,Vadodara,Surat,131
3349,01-04-2024,Monday,Afternoon,350,Gandhinagar-Bhavnagar,GJ04-Non-AC-475,D172,Sleeper,50,29,58,300,8700,10.32,5.49,Good,18-06-2024,1,0.66,Low,0.23,4370,4330,Rainy,0,1,,145,15,Gandhinagar,Bhavnagar,248
3350,18-02-2024,Sunday,Night,493,Surat-Rajkot,GJ02-Express-303,D276,Non-AC,50,27,54,250,6750,10.22,4.25,Needs Repair,31-01-2024,2,0.15,High,0.7,6088,662,Foggy,0,1,Festival Season,194,20,Surat,Rajkot,208
3351,18-01-2024,Thursday,Afternoon,208,Gandhinagar-Bhavnagar,GJ02-Sleeper-378,D322,Sleeper,40,49,122.5,300,14700,10.06,4.97,Good,27-05-2024,1,0.61,High,0.23,5611,9089,Clear,1,1,,260,2,Gandhinagar,Bhavnagar,241
3352,01-01-2024,Monday,Morning,115,Surat-Rajkot,GJ02-AC-205,D408,Non-AC,50,45,90,150,6750,7.4,4.35,Needs Repair,23-06-2024,0,0.63,High,0.78,4869,1881,Rainy,1,0,,154,8,Surat,Rajkot,202
3353,21-02-2024,Wednesday,Morning,432,Vadodara-Surat,GJ04-Express-309,D104,AC,40,37,92.5,300,11100,6.87,5.16,Good,20-05-2024,2,0.31,Low,0.3,3363,7737,Foggy,0,1,IPL Match,289,28,Vadodara,Surat,87
3354,26-03-2024,Tuesday,Morning,253,Vadodara-Surat,GJ04-Express-310,D385,Non-AC,60,22,36.67,150,3300,10.17,5.17,Good,09-03-2024,3,0.83,Medium,0.17,3667,-367,Clear,1,1,IPL Match,255,6,Vadodara,Surat,63
3355,19-02-2024,Monday,Night,421,Ahmedabad-Vadodara,GJ06-Express-127,D334,AC,50,56,112,200,11200,6.53,5.25,Good,20-05-2024,0,0.2,High,0.29,5669,5531,Clear,0,0,,162,0,Ahmedabad,Vadodara,185
3356,01-01-2024,Monday,Morning,411,Vadodara-Surat,GJ02-Express-113,D145,Sleeper,40,56,140,250,14000,10.4,5.19,Good,19-02-2024,0,0.11,High,0.54,6957,7043,Clear,0,0,IPL Match,235,27,Vadodara,Surat,140
3357,23-06-2024,Sunday,Afternoon,195,Ahmedabad-Vadodara,GJ01-Express-170,D136,Express,50,38,76,200,7600,7.91,4.11,Needs Repair,11-04-2024,2,0.56,Low,0.51,5163,2437,Clear,1,1,Festival Season,214,17,Ahmedabad,Vadodara,103
3358,09-05-2024,Thursday,Night,188,Ahmedabad-Vadodara,GJ03-AC-446,D448,Non-AC,50,52,104,150,7800,6.72,5.42,Good,25-06-2024,0,0.12,Low,0.65,3399,4401,Foggy,1,0,,276,10,Ahmedabad,Vadodara,179
3359,25-02-2024,Sunday,Afternoon,429,Gandhinagar-Bhavnagar,GJ07-Sleeper-289,D345,Express,50,30,60,150,4500,9.91,5.09,Needs Repair,05-04-2024,0,0.61,High,0.16,6333,-1833,Clear,0,1,IPL Match,226,11,Gandhinagar,Bhavnagar,150
3360,23-01-2024,Tuesday,Morning,119,Vadodara-Surat,GJ04-Non-AC-223,D339,Non-AC,50,26,52,250,6500,7.8,4.14,Good,24-04-2024,1,0.22,High,0.8,5879,621,Clear,1,0,,130,10,Vadodara,Surat,138
3361,09-06-2024,Sunday,Afternoon,376,Surat-Rajkot,GJ04-Sleeper-422,D423,Non-AC,60,54,90,150,8100,6.6,5.93,Needs Repair,21-06-2024,2,0.41,Medium,0.54,5107,2993,Foggy,1,0,Navratri,268,12,Surat,Rajkot,105
3362,03-06-2024,Monday,Afternoon,226,Gandhinagar-Bhavnagar,GJ04-AC-283,D100,Non-AC,50,21,42,200,4200,9.61,4.33,Good,21-05-2024,3,0.55,Medium,0.69,6413,-2213,Rainy,0,1,Festival Season,124,28,Gandhinagar,Bhavnagar,143
3363,04-01-2024,Thursday,Morning,347,Surat-Rajkot,GJ02-Non-AC-456,D425,Non-AC,50,43,86,150,6450,10.18,5.58,Good,05-04-2024,1,0.68,Low,0.73,3973,2477,Foggy,1,0,Navratri,293,7,Surat,Rajkot,142
3364,27-06-2024,Thursday,Afternoon,248,Surat-Rajkot,GJ08-Sleeper-374,D309,Sleeper,50,49,98,250,12250,7.87,4.26,Good,11-01-2024,3,0.29,Low,0.56,4229,8021,Clear,0,0,Festival Season,226,25,Surat,Rajkot,133
3365,02-05-2024,Thursday,Morning,259,Gandhinagar-Bhavnagar,GJ09-Non-AC-296,D156,Non-AC,60,52,86.67,250,13000,6.67,4.64,Needs Repair,05-05-2024,2,0.51,Medium,0.3,5947,7053,Foggy,0,1,Festival Season,262,15,Gandhinagar,Bhavnagar,134
3366,06-04-2024,Saturday,Morning,372,Vadodara-Surat,GJ03-Sleeper-360,D225,Express,50,32,64,300,9600,6.86,5.65,Needs Repair,15-03-2024,3,0.51,Medium,0.31,5356,4244,Rainy,1,0,Festival Season,227,14,Vadodara,Surat,238
3367,20-04-2024,Saturday,Afternoon,441,Gandhinagar-Bhavnagar,GJ02-Express-331,D190,Non-AC,40,32,80,300,9600,8.88,5.05,Needs Repair,12-06-2024,1,0.41,Medium,0.49,3866,5734,Foggy,0,0,,138,1,Gandhinagar,Bhavnagar,71
3368,02-01-2024,Tuesday,Night,431,Surat-Rajkot,GJ08-Non-AC-320,D324,AC,60,20,33.33,150,3000,8.22,6,Good,13-06-2024,0,0.44,Low,0.61,3460,-460,Clear,0,1,IPL Match,281,28,Surat,Rajkot,84
3369,19-02-2024,Monday,Afternoon,278,Gandhinagar-Bhavnagar,GJ08-Sleeper-177,D160,Non-AC,40,52,130,250,13000,8.72,4.75,Needs Repair,20-06-2024,0,0.79,Low,0.38,4761,8239,Clear,1,0,Festival Season,145,16,Gandhinagar,Bhavnagar,65
3370,02-05-2024,Thursday,Morning,346,Vadodara-Surat,GJ05-Express-230,D196,AC,50,24,48,300,7200,7.08,5.75,Good,18-06-2024,2,0.14,Low,0.71,3896,3304,Rainy,1,1,Navratri,149,21,Vadodara,Surat,99
3371,02-01-2024,Tuesday,Night,495,Gandhinagar-Bhavnagar,GJ01-Express-286,D297,AC,40,41,102.5,300,12300,6.65,4.97,Good,11-01-2024,1,0.68,Medium,0.5,6830,5470,Clear,1,0,Navratri,270,11,Gandhinagar,Bhavnagar,171
3372,21-04-2024,Sunday,Afternoon,364,Vadodara-Surat,GJ09-AC-282,D255,Sleeper,60,29,48.33,150,4350,10.31,4.99,Needs Repair,25-03-2024,1,0.83,High,0.17,5335,-985,Foggy,0,0,IPL Match,222,22,Vadodara,Surat,177
3373,23-01-2024,Tuesday,Morning,257,Gandhinagar-Bhavnagar,GJ09-AC-244,D446,AC,60,46,76.67,250,11500,9.68,5.39,Needs Repair,10-06-2024,0,0.89,High,0.7,4122,7378,Clear,1,1,Festival Season,134,18,Gandhinagar,Bhavnagar,162
3374,05-05-2024,Sunday,Night,470,Surat-Rajkot,GJ02-Non-AC-172,D218,Express,50,43,86,300,12900,7.92,4.3,Needs Repair,26-01-2024,2,0.58,Low,0.34,6359,6541,Foggy,1,1,Navratri,134,24,Surat,Rajkot,220
3375,20-01-2024,Saturday,Morning,127,Gandhinagar-Bhavnagar,GJ08-Non-AC-340,D338,Express,50,53,106,300,15900,9.32,5.9,Good,28-03-2024,3,0.11,Low,0.34,5770,10130,Foggy,0,1,,176,6,Gandhinagar,Bhavnagar,66
